Reg_Date,Reg_Year,Prop_Name_ENG,ADDRESS_ENG,Prop_Type,Estate_Size,Tower,Floor,Flat,Bed_Room,Roof,Build_Ages,Rehab_Year,SalePrice_10k,SaleableArea,Gross Area,SaleableAreaPrice,Gross Area_Price,Kindergarten,Primary_Schools,Secondary_Schools,Parks,Library,Bus_Route,Mall,Wet Market,Latitude,Longitude
12/11/2017,2017,Queen's Terrace,1 QUEEN STREET ,Estate,3,3,8,D,2,N,14,,760,478,687,"$15,900 ","$11,063 ",2,1,1,3,0,66,0,1,22.287184,114.147002
12/1/2017,2017,Queen's Terrace,1 QUEEN STREET ,Estate,3,1,33,H,1,N,14,,675,322,468,"$20,963 ","$14,423 ",2,1,1,3,0,66,0,1,22.287184,114.147002
12/1/2017,2017,Queen's Terrace,1 QUEEN STREET ,Estate,3,2,12,B,3,N,14,,960,516,759,"$18,605 ","$12,648 ",2,1,1,3,0,66,0,1,22.287184,114.147002
29/11/2017,2017,Queen's Terrace,1 QUEEN STREET ,Estate,3,1,35,D,3,N,14,,1013,518,750,"$19,556 ","$13,507 ",2,1,1,3,0,66,0,1,22.287184,114.147002
22/11/2017,2017,Queen's Terrace,1 QUEEN STREET ,Estate,3,1,41,B,3,N,14,,1100,533,761,"$20,638 ","$14,455 ",2,1,1,3,0,66,0,1,22.287184,114.147002
17/11/2017,2017,Queen's Terrace,1 QUEEN STREET ,Estate,3,1,19,C,1,N,14,,636,322,468,"$19,752 ","$13,590 ",2,1,1,3,0,66,0,1,22.287184,114.147002
11/2/2017,2017,Queen's Terrace,1 QUEEN STREET ,Estate,3,2,15,H,1,N,14,,648,322,468,"$20,124 ","$13,846 ",2,1,1,3,0,66,0,1,22.287184,114.147002
27/9/2017,2017,Queen's Terrace,1 QUEEN STREET ,Estate,3,1,33,D,3,N,14,,1050,518,750,"$20,270 ","$14,000 ",2,1,1,3,0,66,0,1,22.287184,114.147002
22/9/2017,2017,Queen's Terrace,1 QUEEN STREET ,Estate,3,3,5,E,2,N,14,,788,478,687,"$16,485 ","$11,470 ",2,1,1,3,0,66,0,1,22.287184,114.147002
15/9/2017,2017,Queen's Terrace,1 QUEEN STREET ,Estate,3,3,21,F,2,N,14,,888,490,695,"$18,122 ","$12,777 ",2,1,1,3,0,66,0,1,22.287184,114.147002
22/8/2017,2017,Queen's Terrace,1 QUEEN STREET ,Estate,3,1,15,F,2,N,14,,665,393,564,"$16,921 ","$11,791 ",2,1,1,3,0,66,0,1,22.287184,114.147002
21/8/2017,2017,Queen's Terrace,1 QUEEN STREET ,Estate,3,2,46,C,1,N,14,,650,322,468,"$20,186 ","$13,889 ",2,1,1,3,0,66,0,1,22.287184,114.147002
7/6/2017,2017,Queen's Terrace,1 QUEEN STREET ,Estate,3,3,16,B,3,N,14,,870,499,717,"$17,435 ","$12,134 ",2,1,1,3,0,66,0,1,22.287184,114.147002
7/3/2017,2017,Queen's Terrace,1 QUEEN STREET ,Estate,3,2,15,A,2,N,14,,650,393,564,"$16,539 ","$11,525 ",2,1,1,3,0,66,0,1,22.287184,114.147002
27/6/2017,2017,Queen's Terrace,1 QUEEN STREET ,Estate,3,3,9,H,3,N,14,,780,504,724,"$15,476 ","$10,773 ",2,1,1,3,0,66,0,1,22.287184,114.147002
6/7/2017,2017,Queen's Terrace,1 QUEEN STREET ,Estate,3,3,18,E,2,N,14,,840,687,687,--,"$12,227 ",2,1,1,3,0,66,0,1,22.287184,114.147002
6/5/2017,2017,Queen's Terrace,1 QUEEN STREET ,Estate,3,1,47,B,3,N,14,,1175,533,761,"$22,045 ","$15,440 ",2,1,1,3,0,66,0,1,22.287184,114.147002
29/5/2017,2017,Queen's Terrace,1 QUEEN STREET ,Estate,3,1,31,A,2,N,14,,780,395,564,"$19,747 ","$13,830 ",2,1,1,3,0,66,0,1,22.287184,114.147002
25/5/2017,2017,Queen's Terrace,1 QUEEN STREET ,Estate,3,1,48,J,2,N,14,,848,411,567,"$20,633 ","$14,956 ",2,1,1,3,0,66,0,1,22.287184,114.147002
5/2/2017,2017,Queen's Terrace,1 QUEEN STREET ,Estate,3,3,8,B,3,N,14,,800,499,717,"$16,032 ","$11,158 ",2,1,1,3,0,66,0,1,22.287184,114.147002
24/4/2017,2017,Queen's Terrace,1 QUEEN STREET ,Estate,3,1,46,B,3,N,14,,1000,533,761,"$18,762 ","$13,141 ",2,1,1,3,0,66,0,1,22.287184,114.147002
4/11/2017,2017,Queen's Terrace,1 QUEEN STREET ,Estate,3,3,5,D,2,N,14,,740,478,687,"$15,481 ","$10,771 ",2,1,1,3,0,66,0,1,22.287184,114.147002
31/3/2017,2017,Queen's Terrace,1 QUEEN STREET ,Estate,3,1,2,C,1,N,14,,500,322,468,"$15,528 ","$10,684 ",2,1,1,3,0,66,0,1,22.287184,114.147002
23/3/2017,2017,Queen's Terrace,1 QUEEN STREET ,Estate,3,3,11,C,2,N,14,,790,490,695,"$16,122 ","$11,367 ",2,1,1,3,0,66,0,1,22.287184,114.147002
15/2/2017,2017,Queen's Terrace,1 QUEEN STREET ,Estate,3,1,53,E,2,N,14,,860,412,567,"$20,874 ","$15,168 ",2,1,1,3,0,66,0,1,22.287184,114.147002
2/8/2017,2017,Queen's Terrace,1 QUEEN STREET ,Estate,3,2,6,C,1,N,14,,560,322,468,"$17,391 ","$11,966 ",2,1,1,3,0,66,0,1,22.287184,114.147002
1/10/2017,2017,Queen's Terrace,1 QUEEN STREET ,Estate,3,3,3,A,3,N,14,,760,504,725,"$15,079 ","$10,483 ",2,1,1,3,0,66,0,1,22.287184,114.147002
1/10/2017,2017,Queen's Terrace,1 QUEEN STREET ,Estate,3,2,25,H,1,N,14,,625,322,468,"$19,410 ","$13,355 ",2,1,1,3,0,66,0,1,22.287184,114.147002
13/12/2016,2016,Queen's Terrace,1 QUEEN STREET ,Estate,3,3,25,E,2,N,13,,800,478,687,"$16,736 ","$11,645 ",2,1,1,3,0,66,0,1,22.287184,114.147002
12/5/2016,2016,Queen's Terrace,1 QUEEN STREET ,Estate,3,1,48,H,1,N,13,,650,322,468,"$20,186 ","$13,889 ",2,1,1,3,0,66,0,1,22.287184,114.147002
12/2/2016,2016,Queen's Terrace,1 QUEEN STREET ,Estate,3,2,33,F,2,N,13,,780,395,564,"$19,747 ","$13,830 ",2,1,1,3,0,66,0,1,22.287184,114.147002
29/11/2016,2016,Queen's Terrace,1 QUEEN STREET ,Estate,3,2,21,C,1,N,13,,570,322,468,"$17,702 ","$12,179 ",2,1,1,3,0,66,0,1,22.287184,114.147002
28/11/2016,2016,Queen's Terrace,1 QUEEN STREET ,Estate,3,3,43,D,2,N,13,,945,478,687,"$19,770 ","$13,755 ",2,1,1,3,0,66,0,1,22.287184,114.147002
25/11/2016,2016,Queen's Terrace,1 QUEEN STREET ,Estate,3,2,19,I,3,N,13,,818,516,759,"$15,853 ","$10,777 ",2,1,1,3,0,66,0,1,22.287184,114.147002
17/11/2016,2016,Queen's Terrace,1 QUEEN STREET ,Estate,3,3,9,A,3,N,13,,750,504,722,"$14,881 ","$10,388 ",2,1,1,3,0,66,0,1,22.287184,114.147002
11/10/2016,2016,Queen's Terrace,1 QUEEN STREET ,Estate,3,2,10,E,2,N,13,,650,393,564,"$16,539 ","$11,525 ",2,1,1,3,0,66,0,1,22.287184,114.147002
11/1/2016,2016,Queen's Terrace,1 QUEEN STREET ,Estate,3,2,10,H,1,N,13,,578,322,468,"$17,950 ","$12,350 ",2,1,1,3,0,66,0,1,22.287184,114.147002
14/10/2016,2016,Queen's Terrace,1 QUEEN STREET ,Estate,3,1,6,B,3,N,13,,768,516,759,"$14,884 ","$10,119 ",2,1,1,3,0,66,0,1,22.287184,114.147002
14/10/2016,2016,Queen's Terrace,1 QUEEN STREET ,Estate,3,3,39,E,2,N,13,,888,478,687,"$18,577 ","$12,926 ",2,1,1,3,0,66,0,1,22.287184,114.147002
10/5/2016,2016,Queen's Terrace,1 QUEEN STREET ,Estate,3,2,26,H,1,N,13,,550,322,468,"$17,081 ","$11,752 ",2,1,1,3,0,66,0,1,22.287184,114.147002
30/9/2016,2016,Queen's Terrace,1 QUEEN STREET ,Estate,3,1,51,E,2,N,13,,785,412,567,"$19,053 ","$13,845 ",2,1,1,3,0,66,0,1,22.287184,114.147002
29/9/2016,2016,Queen's Terrace,1 QUEEN STREET ,Estate,3,1,53,A,2,N,13,,818,411,567,"$19,903 ","$14,427 ",2,1,1,3,0,66,0,1,22.287184,114.147002
21/9/2016,2016,Queen's Terrace,1 QUEEN STREET ,Estate,3,2,25,F,1,N,13,,688,393,564,"$17,506 ","$12,199 ",2,1,1,3,0,66,0,1,22.287184,114.147002
19/9/2016,2016,Queen's Terrace,1 QUEEN STREET ,Estate,3,2,7,I,3,N,13,,788,516,759,"$15,271 ","$10,382 ",2,1,1,3,0,66,0,1,22.287184,114.147002
19/9/2016,2016,Queen's Terrace,1 QUEEN STREET ,Estate,3,3,38,G,3,N,13,,1200,612,872,"$19,608 ","$13,761 ",2,1,1,3,0,66,0,1,22.287184,114.147002
13/9/2016,2016,Queen's Terrace,1 QUEEN STREET ,Estate,3,1,49,J,2,N,13,,780,411,567,"$18,978 ","$13,757 ",2,1,1,3,0,66,0,1,22.287184,114.147002
25/8/2016,2016,Queen's Terrace,1 QUEEN STREET ,Estate,3,1,9,J,2,N,13,,612,393,570,"$15,573 ","$10,737 ",2,1,1,3,0,66,0,1,22.287184,114.147002
24/8/2016,2016,Queen's Terrace,1 QUEEN STREET ,Estate,3,1,41,A,2,N,13,,710,411,567,"$17,275 ","$12,522 ",2,1,1,3,0,66,0,1,22.287184,114.147002
24/8/2016,2016,Queen's Terrace,1 QUEEN STREET ,Estate,3,3,6,E,2,N,13,,699,478,687,"$14,623 ","$10,175 ",2,1,1,3,0,66,0,1,22.287184,114.147002
16/8/2016,2016,Queen's Terrace,1 QUEEN STREET ,Estate,3,2,6,E,2,N,13,,576,393,564,"$14,656 ","$10,213 ",2,1,1,3,0,66,0,1,22.287184,114.147002
8/3/2016,2016,Queen's Terrace,1 QUEEN STREET ,Estate,3,2,22,I,3,N,13,,790,516,759,"$15,310 ","$10,408 ",2,1,1,3,0,66,0,1,22.287184,114.147002
14/7/2016,2016,Queen's Terrace,1 QUEEN STREET ,Estate,3,2,9,F,2,N,13,,600,393,564,"$15,267 ","$10,638 ",2,1,1,3,0,66,0,1,22.287184,114.147002
30/6/2016,2016,Queen's Terrace,1 QUEEN STREET ,Estate,3,1,12,C,1,N,13,,508,322,468,"$15,776 ","$10,855 ",2,1,1,3,0,66,0,1,22.287184,114.147002
24/6/2016,2016,Queen's Terrace,1 QUEEN STREET ,Estate,3,2,18,F,2,N,13,,660,393,564,"$16,794 ","$11,702 ",2,1,1,3,0,66,0,1,22.287184,114.147002
30/5/2016,2016,Queen's Terrace,1 QUEEN STREET ,Estate,3,2,8,H,1,N,13,,490,322,468,"$15,217 ","$10,470 ",2,1,1,3,0,66,0,1,22.287184,114.147002
27/5/2016,2016,Queen's Terrace,1 QUEEN STREET ,Estate,3,2,29,C,1,N,13,,525,322,468,"$16,323 ","$11,231 ",2,1,1,3,0,66,0,1,22.287184,114.147002
5/10/2016,2016,Queen's Terrace,1 QUEEN STREET ,Estate,3,1,23,E,2,N,13,,638,393,564,"$16,234 ","$11,312 ",2,1,1,3,0,66,0,1,22.287184,114.147002
21/4/2016,2016,Queen's Terrace,1 QUEEN STREET ,Estate,3,1,17,E,2,N,13,,620,393,564,"$15,776 ","$10,993 ",2,1,1,3,0,66,0,1,22.287184,114.147002
22/9/2016,2016,28-30 QUEEN STREET ,28-30 QUEEN STREET ,Single,1,,3,28,,N,40,,296,315,--,"$9,397 ",--,1,0,0,3,0,91,0,0,22.287995,114.147115
5/8/2017,2017,Ming Fat House,6 POUND LANE,Single,1,,4,A,,N,42,2016,308,234,--,"$13,162 ",--,2,5,0,6,0,43,0,0,22.285132,114.147925
5/12/2017,2017,17 Tsz Mi Alley,17 Tsz Mi Alley,Single,1,,2,17,,N,50,,230,245,--,"$9,388 ",--,1,0,1,5,0,94,0,0,22.287519,114.144475
5/12/2017,2017,17 Tsz Mi Alley,17 Tsz Mi Alley,Single,1,,4,17,,N,50,,230,245,--,"$9,388 ",--,1,0,1,5,0,94,0,0,22.287519,114.144475
5/12/2017,2017,17 Tsz Mi Alley,17 Tsz Mi Alley,Single,1,,3,17,,N,50,,230,245,--,"$9,388 ",--,1,0,1,5,0,94,0,0,22.287519,114.144475
22/1/2018,2018,21 Tsz Mi Alley,21 Tsz Mi Alley,Single,1,,3,21,,N,51,,330,260,--,"$12,692 ",--,1,0,1,5,0,94,0,0,22.287706,114.144491
20/11/2017,2017,21 Tsz Mi Alley,21 Tsz Mi Alley,Single,1,,3,21,,N,51,,330,260,--,"$12,693 ",--,1,0,1,5,0,94,0,0,22.287706,114.144491
26/9/2017,2017,21 Tsz Mi Alley,21 Tsz Mi Alley,Single,1,,3,21,,N,51,,330,260,--,"$12,694 ",--,1,0,1,5,0,94,0,0,22.287706,114.144491
24/8/2017,2017,23 Tsz Mi Alley,23 Tsz Mi Alley,Single,1,,3,23,,N,50,,331,279,--,"$11,864 ",--,1,0,1,5,0,94,0,0,22.287811,114.144403
24/11/2016,2016,23 Tsz Mi Alley,23 Tsz Mi Alley,Single,1,,2,23,,N,49,,299,,--,--,--,1,0,1,5,0,94,0,0,22.287811,114.144403
9/4/2017,2017,12 GAGE STREET,12 GAGE STREET,Single,1,,4,12,,N,49,,800,487,--,"$16,427 ",--,2,1,1,6,0,46,0,0,22.282876,114.153564
17/10/2017,2017,14 GAGE STREET,14 GAGE STREET,Single,1,,4,14,,N,49,,800,460,--,"$17,391 ",--,2,1,1,6,0,46,0,0,22.282907,114.153532
22/9/2017,2017,14 GAGE STREET,14 GAGE STREET,Single,1,,6,14,,Y,49,,945,460,600,"$20,543 ","$15,750 ",2,1,1,6,0,46,0,0,22.282907,114.153532
6/7/2017,2017,16 GAGE STREET,16 GAGE STREET,Single,1,,3,B,,N,48,,500,326,--,"$15,337 ",--,2,1,1,6,0,46,0,0,22.282981,114.153514
5/5/2017,2017,18 GAGE STREET,18 GAGE STREET,Single,1,,6,B ,,Y,48,,350,302,--,"$11,589 ",--,2,1,1,6,0,46,0,0,22.283011,114.153468
11/3/2016,2016,18 GAGE STREET,18 GAGE STREET,Single,1,,4,B,,N,47,,330,,--,--,--,2,1,1,6,0,46,0,0,22.283011,114.153468
27/4/2017,2017,28-32 GAGE STREET,28-32 GAGE STREET,Single,1,,6,C,,N,45,,483,300,--,"$16,100 ",--,2,1,1,6,0,46,0,0,22.283416,114.153289
17/8/2017,2017,34-36 GAGE STREET,34-36 GAGE STREET,Single,1,,5,34,,Y,50,,550,278,--,"$19,784 ",--,2,1,1,6,0,46,0,0,22.283551,114.153186
7/3/2018,2018,New Central Mansion,39-49 GAGE STREET,Single,1,,9,E,,N,52,2011,563,296,--,"$19,047 ",--,2,1,1,6,0,46,0,0,22.28393,114.153076
29/12/2017,2017,New Central Mansion,39-49 GAGE STREET,Single,1,,6,D,,N,52,2011,605,338,500,"$17,899 ","$12,100 ",2,1,1,6,0,46,0,0,22.28393,114.153076
13/12/2017,2017,New Central Mansion,39-49 GAGE STREET,Single,1,,10,A,,N,51,2011,525,280,--,"$18,750 ",--,2,1,1,6,0,46,0,0,22.28393,114.153076
12/8/2017,2017,New Central Mansion,39-49 GAGE STREET,Single,1,,2,D,,N,51,2011,650,,--,--,--,2,1,1,6,0,46,0,0,22.28393,114.153076
27/4/2017,2017,New Central Mansion,39-49 GAGE STREET,Single,1,,1,C,,N,51,2011,1150,785,--,"$14,650 ",--,2,1,1,6,0,46,0,0,22.28393,114.153076
14/9/2017,2017,48 GAGE STREET,48 GAGE STREET,Single,1,,5,48,,N,49,,468,300,--,"$15,600 ",--,2,1,1,6,0,46,0,0,22.283733,114.152912
20/10/2017,2017,2 Tramway Path,2 Tramway Path,Single,1,,1,B,,N,65,,1283,858,"1,100","$14,953 ","$11,664 ",0,0,2,1,0,25,0,0,22.276175,114.157336
28/9/2017,2017,2 Tramway Path,2 Tramway Path,Single,1,,0,A,,N,64,,1200,858,"1,100","$13,986 ","$10,909 ",0,0,2,1,0,25,0,0,22.276175,114.157336
13/9/2016,2016,2 Tramway Path,2 Tramway Path,Single,1,,1,B,,N,63,,1020,858,"1,100","$11,888 ","$9,273 ",0,0,2,1,0,25,0,0,22.276175,114.157336
5/12/2017,2017,7 Tramway Path,7 Tramway Path,Single,1,,5,A ,,Y,36,,540,,--,--,--,0,0,2,1,0,25,0,0,22.276044,114.15539
27/2/2018,2018,Centre Stage,108 HOLLYWOOD ROAD,Estate,2,1,27,D,2,N,12,,1080,443,614,"$24,379 ","$17,590 ",4,2,1,9,0,54,0,0,22.283759,114.150786
27/2/2018,2018,Centre Stage,108 HOLLYWOOD ROAD,Estate,2,2,23,D,2,N,12,,1058,443,614,"$23,883 ","$17,231 ",4,2,1,9,0,54,0,0,22.283759,114.150786
27/2/2018,2018,Centre Stage,108 HOLLYWOOD ROAD,Estate,2,2,13,C,3,N,12,,1680,773,"1,060","$21,734 ","$15,849 ",4,2,1,9,0,54,0,0,22.283759,114.150786
23/2/2018,2018,Centre Stage,108 HOLLYWOOD ROAD,Estate,2,2,8,E,2,N,12,,998,443,613,"$22,528 ","$16,281 ",4,2,1,9,0,54,0,0,22.283759,114.150786
13/2/2018,2018,Centre Stage,108 HOLLYWOOD ROAD,Estate,2,1,28,D,2,N,12,,1100,443,614,"$24,831 ","$17,915 ",4,2,1,9,0,54,0,0,22.283759,114.150786
15/12/2017,2017,Centre Stage,108 HOLLYWOOD ROAD,Estate,2,2,38,D,2,N,11,,2320,910,"1,218","$25,495 ","$19,048 ",4,2,1,9,0,54,0,0,22.283759,114.150786
29/11/2017,2017,Centre Stage,108 HOLLYWOOD ROAD,Estate,2,1,16,E,2,N,11,,1050,443,613,"$23,702 ","$17,129 ",4,2,1,9,0,54,0,0,22.283759,114.150786
28/11/2017,2017,Centre Stage,108 HOLLYWOOD ROAD,Estate,2,1,30,F,3,N,11,,1380,631,860,"$21,870 ","$16,047 ",4,2,1,9,0,54,0,0,22.283759,114.150786
22/11/2017,2017,Centre Stage,108 HOLLYWOOD ROAD,Estate,2,2,13,E,2,N,11,,1050,443,613,"$23,702 ","$17,129 ",4,2,1,9,0,54,0,0,22.283759,114.150786
11/8/2017,2017,Centre Stage,108 HOLLYWOOD ROAD,Estate,2,1,33,F,3,N,11,,1480,631,860,"$23,455 ","$17,209 ",4,2,1,9,0,54,0,0,22.283759,114.150786
11/6/2017,2017,Centre Stage,108 HOLLYWOOD ROAD,Estate,2,1,21,D,2,N,11,,1000,443,614,"$22,573 ","$16,287 ",4,2,1,9,0,54,0,0,22.283759,114.150786
23/10/2017,2017,Centre Stage,108 HOLLYWOOD ROAD,Estate,2,1,39,C,3,N,11,,2020,812,"1,102","$24,877 ","$18,330 ",4,2,1,9,0,54,0,0,22.283759,114.150786
17/7/2017,2017,Centre Stage,108 HOLLYWOOD ROAD,Estate,2,2,13,B,1,N,11,,878,400,540,"$21,950 ","$16,259 ",4,2,1,9,0,54,0,0,22.283759,114.150786
5/11/2017,2017,Centre Stage,108 HOLLYWOOD ROAD,Estate,2,2,8,F,3,N,11,,1350,628,860,"$21,497 ","$15,698 ",4,2,1,9,0,54,0,0,22.283759,114.150786
28/4/2017,2017,Centre Stage,108 HOLLYWOOD ROAD,Estate,2,1,22,B,1,N,11,,970,400,540,"$24,250 ","$17,963 ",4,2,1,9,0,54,0,0,22.283759,114.150786
16/3/2017,2017,Centre Stage,108 HOLLYWOOD ROAD,Estate,2,1,9,D,2,N,11,,925,443,614,"$20,880 ","$15,065 ",4,2,1,9,0,54,0,0,22.283759,114.150786
13/2/2017,2017,Centre Stage,108 HOLLYWOOD ROAD,Estate,2,1,6,D,2,N,11,,1260,461,620,"$27,332 ","$20,323 ",4,2,1,9,0,54,0,0,22.283759,114.150786
19/12/2016,2016,Centre Stage,108 HOLLYWOOD ROAD,Estate,2,1,41,A,1,N,10,,3600,"1,325","1,757","$27,170 ","$20,489 ",4,2,1,9,0,54,0,0,22.283759,114.150786
12/1/2016,2016,Centre Stage,108 HOLLYWOOD ROAD,Estate,2,1,43,D,2,N,10,,1880,910,"1,218","$20,659 ","$15,435 ",4,2,1,9,0,54,0,0,22.283759,114.150786
24/10/2016,2016,Centre Stage,108 HOLLYWOOD ROAD,Estate,2,1,32,F,3,N,10,,1373,631,860,"$21,759 ","$15,965 ",4,2,1,9,0,54,0,0,22.283759,114.150786
10/5/2016,2016,Centre Stage,108 HOLLYWOOD ROAD,Estate,2,2,21,C,3,N,10,,1698,773,"1,060","$21,966 ","$16,019 ",4,2,1,9,0,54,0,0,22.283759,114.150786
25/4/2016,2016,Centre Stage,108 HOLLYWOOD ROAD,Estate,2,2,15,E,2,N,10,,928,443,613,"$20,948 ","$15,139 ",4,2,1,9,0,54,0,0,22.283759,114.150786
18/4/2016,2016,Centre Stage,108 HOLLYWOOD ROAD,Estate,2,2,16,F,3,N,10,,1160,628,860,"$18,471 ","$13,488 ",4,2,1,9,0,54,0,0,22.283759,114.150786
12/5/2017,2017,122 HOLLYWOOD ROAD,122 HOLLYWOOD ROAD,Single,1,,5,122,,Y,55,,800,664,--,"$12,048 ",--,4,5,0,12,0,53,0,0,22.283912,114.150318
15/9/2016,2016,Tai Hing House,132-134 HOLLYWOOD ROAD,Single,1,,3,132,,N,49,,710,339,--,"$20,944 ",--,4,5,0,12,0,53,0,0,22.284183,114.149962
9/1/2018,2018,Kam Ho Mansion,157-163 HOLLYWOOD ROAD,Single,1,,5,B,,N,39,,518,302,433,"$17,152 ","$11,963 ",4,3,0,12,0,61,0,0,22.284329,114.150064
11/1/2017,2017,Kam Ho Mansion,157-163 HOLLYWOOD ROAD,Single,1,,6,A,,N,38,,510,291,423,"$17,526 ","$12,057 ",4,3,0,12,0,61,0,0,22.284329,114.150064
27/10/2016,2016,Kam Ho Mansion,157-163 HOLLYWOOD ROAD,Single,1,,11,C,,N,37,,350,279,404,"$12,545 ","$8,663 ",4,3,0,12,0,61,0,0,22.284329,114.150064
22/2/2018,2018,Kelford Mansion,160-168 HOLLYWOOD ROAD,Single,1,,20,A,,N,31,,905,509,824,"$17,780 ","$10,983 ",3,4,0,10,0,41,0,0,22.284632,114.149393
15/2/2018,2018,Kelford Mansion,160-168 HOLLYWOOD ROAD,Single,1,,15,D,,N,31,,620,380,520,"$16,316 ","$11,923 ",3,4,0,10,0,41,0,0,22.284632,114.149393
29/11/2017,2017,Kelford Mansion,160-168 HOLLYWOOD ROAD,Single,1,,22,C,,N,30,,400,205,310,"$19,512 ","$12,903 ",3,4,0,10,0,41,0,0,22.284632,114.149393
11/11/2016,2016,Kelford Mansion,160-168 HOLLYWOOD ROAD,Single,1,,5,A,,N,29,,540,380,520,"$14,211 ","$10,385 ",3,4,0,10,0,41,0,0,22.284632,114.149393
28/11/2017,2017,Lee Wah Mansion,171-177 HOLLYWOOD ROAD,Single,1,,14,B,1,N,37,,508,300,421,"$16,933 ","$12,067 ",1,5,0,10,0,59,0,0,22.284559,114.149857
27/11/2017,2017,Lee Wah Mansion,171-177 HOLLYWOOD ROAD,Single,1,,13,A,1,N,37,,430,250,352,"$17,200 ","$12,216 ",1,5,0,10,0,59,0,0,22.284559,114.149857
22/5/2017,2017,Lee Wah Mansion,171-177 HOLLYWOOD ROAD,Single,1,,8,D,1,N,37,,400,266,380,"$15,038 ","$10,526 ",1,5,0,10,0,59,0,0,22.284559,114.149857
13/2/2017,2017,Lee Wah Mansion,171-177 HOLLYWOOD ROAD,Single,1,,11,C,1,N,37,,405,266,380,"$15,226 ","$10,658 ",1,5,0,10,0,59,0,0,22.284559,114.149857
16/8/2016,2016,Lee Wah Mansion,171-177 HOLLYWOOD ROAD,Single,1,,12,A,1,N,36,,397,250,352,"$15,880 ","$11,278 ",1,5,0,10,0,59,0,0,22.284559,114.149857
12/12/2017,2017,179 HOLLYWOOD ROAD,179 HOLLYWOOD ROAD,Single,1,,4,__,,N,52,,443,,--,--,--,1,4,0,11,0,70,0,0,22.284567,114.149618
20/2/2018,2018,Wah Koon Building,181-199 HOLLYWOOD ROAD,Single,1,,13,K,,N,40,2014,510,313,409,"$16,294 ","$12,469 ",1,4,0,11,0,70,0,0,22.28477,114.149625
25/1/2018,2018,Wah Koon Building,181-199 HOLLYWOOD ROAD,Single,1,,17,C,,N,40,2014,450,260,342,"$17,308 ","$13,158 ",1,4,0,11,0,70,0,0,22.28477,114.149625
12/6/2017,2017,Wah Koon Building,181-199 HOLLYWOOD ROAD,Single,1,,13,G,,N,39,2014,445,256,338,"$17,383 ","$13,166 ",1,4,0,11,0,70,0,0,22.28477,114.149625
24/11/2017,2017,Wah Koon Building,181-199 HOLLYWOOD ROAD,Single,1,,20,C,,N,39,2014,388,211,323,"$18,389 ","$12,012 ",1,4,0,11,0,70,0,0,22.28477,114.149625
21/11/2017,2017,Wah Koon Building,181-199 HOLLYWOOD ROAD,Single,1,,22,D,,N,39,2014,415,238,357,"$17,437 ","$11,625 ",1,4,0,11,0,70,0,0,22.28477,114.149625
17/10/2017,2017,Wah Koon Building,181-199 HOLLYWOOD ROAD,Single,1,,8,C,,N,39,2014,430,260,342,"$16,538 ","$12,573 ",1,4,0,11,0,70,0,0,22.28477,114.149625
9/12/2017,2017,Wah Koon Building,181-199 HOLLYWOOD ROAD,Single,1,,22,A,,N,39,2014,600,336,531,"$17,857 ","$11,299 ",1,4,0,11,0,70,0,0,22.28477,114.149625
25/4/2017,2017,Wah Koon Building,181-199 HOLLYWOOD ROAD,Single,1,,4,H,,N,39,2014,435,256,338,"$16,992 ","$12,870 ",1,4,0,11,0,70,0,0,22.28477,114.149625
25/4/2017,2017,Wah Koon Building,181-199 HOLLYWOOD ROAD,Single,1,,19,A,,N,39,2014,448,264,346,"$16,970 ","$12,948 ",1,4,0,11,0,70,0,0,22.28477,114.149625
24/2/2017,2017,Wah Koon Building,181-199 HOLLYWOOD ROAD,Single,1,,6,J,,N,39,2014,452,335,436,"$13,493 ","$10,367 ",1,4,0,11,0,70,0,0,22.28477,114.149625
5/4/2016,2016,Wah Koon Building,181-199 HOLLYWOOD ROAD,Single,1,,13,E,,N,38,2014,470,313,409,"$15,016 ","$11,491 ",1,4,0,11,0,70,0,0,22.28477,114.149625
6/3/2018,2018,Hollywood Building,186-190 HOLLYWOOD ROAD,Single,1,,3,H,,N,54,,600,470,--,"$12,766 ",--,3,6,0,8,0,47,0,0,22.285273,114.148398
22/12/2017,2017,Hollywood Building,186-190 HOLLYWOOD ROAD,Single,1,,8,B ,,Y,53,,450,494,--,"$9,109 ",--,3,6,0,8,0,47,0,0,22.285273,114.148398
28/9/2017,2017,Hollywood Building,186-190 HOLLYWOOD ROAD,Single,1,,5,H,,N,53,,520,470,--,"$11,064 ",--,3,6,0,8,0,47,0,0,22.285273,114.148398
14/3/2017,2017,Hollywood Building,186-190 HOLLYWOOD ROAD,Single,1,,5,B,,N,53,,522,532,--,"$9,812 ",--,3,6,0,8,0,47,0,0,22.285273,114.148398
30/10/2017,2017,Hing Po Building,194-196 HOLLYWOOD ROAD,Single,1,,3,194/196,,N,52,,670,537,--,"$12,477 ",--,2,5,0,6,0,45,0,0,22.285198,114.148262
8/3/2018,2018,Kee On Building,198-202 HOLLYWOOD ROAD,Single,1,,6,D,2,N,26,,510,273,392,"$18,681 ","$13,010 ",3,5,1,6,0,45,0,0,22.285296,114.147872
15/2/2018,2018,Kee On Building,198-202 HOLLYWOOD ROAD,Single,1,,23,B,2,N,26,,532,257,364,"$20,700 ","$14,615 ",3,5,1,6,0,45,0,0,22.285296,114.147872
